"DataID","DeviceName","DeviceType","CurrentReading","DateRead"
"3855","temp1","Temperature Sensor","38","2020-12-04 15:42:40"
"3856","humidity1","Humidity Sensor","57","2020-12-04 15:42:40"
"3857","humidity2","Humidity Sensor","85","2020-12-04 15:42:40"
"3858","temp2","Temperature Sensor","29","2020-12-04 15:42:40"
"3859","temp1","Temperature Sensor","31","2020-12-04 15:42:41"
"3860","humidity1","Humidity Sensor","7","2020-12-04 15:42:41"
"3861","humidity2","Humidity Sensor","100","2020-12-04 15:42:41"
"3862","temp2","Temperature Sensor","28","2020-12-04 15:42:41"
"3863","temp1","Temperature Sensor","32","2020-12-04 15:42:42"
"3864","ldr","Light Intensity Sensor","358","2020-12-04 15:42:42"
"3865","humidity1","Humidity Sensor","59","2020-12-04 15:42:42"
"3866","temp2","Temperature Sensor","28","2020-12-04 15:42:42"
"3867","humidity2","Humidity Sensor","92","2020-12-04 15:42:42"
"3868","temp1","Temperature Sensor","35","2020-12-04 15:42:43"
"3869","temp2","Temperature Sensor","21","2020-12-04 15:42:43"
"3870","humidity2","Humidity Sensor","52","2020-12-04 15:42:43"
"3871","humidity1","Humidity Sensor","28","2020-12-04 15:42:43"
"3872","temp1","Temperature Sensor","31","2020-12-04 15:42:44"
"3873","heater","Heater Actuator","1","2020-12-04 15:42:44"
"3874","temp2","Temperature Sensor","27","2020-12-04 15:42:44"
"3875","pump","Pump Actuator","1","2020-12-04 15:42:44"
"3876","humidity2","Humidity Sensor","86","2020-12-04 15:42:44"
"3877","humidity1","Humidity Sensor","28","2020-12-04 15:42:44"
"3878","ldr","Light Intensity Sensor","61","2020-12-04 15:42:45"
"3879","temp1","Temperature Sensor","30","2020-12-04 15:42:45"
"3880","temp2","Temperature Sensor","26","2020-12-04 15:42:45"
"3881","humidity2","Humidity Sensor","52","2020-12-04 15:42:45"
"3882","humidity1","Humidity Sensor","34","2020-12-04 15:42:45"
"3883","temp1","Temperature Sensor","35","2020-12-04 15:42:46"
"3884","temp2","Temperature Sensor","27","2020-12-04 15:42:46"
"3885","humidity2","Humidity Sensor","56","2020-12-04 15:42:46"
"3886","humidity1","Humidity Sensor","24","2020-12-04 15:42:46"
"3887","temp1","Temperature Sensor","32","2020-12-04 15:42:47"
"3888","temp2","Temperature Sensor","24","2020-12-04 15:42:47"
"3889","humidity2","Humidity Sensor","66","2020-12-04 15:42:47"
"3890","humidity1","Humidity Sensor","19","2020-12-04 15:42:47"
"3891","ldr","Light Intensity Sensor","112","2020-12-04 15:42:48"
"3892","temp1","Temperature Sensor","36","2020-12-04 15:42:48"
"3893","humidity2","Humidity Sensor","80","2020-12-04 15:42:48"
"3894","temp2","Temperature Sensor","27","2020-12-04 15:42:48"
"3895","humidity1","Humidity Sensor","40","2020-12-04 15:42:48"
"3896","temp1","Temperature Sensor","37","2020-12-04 15:42:49"
"3897","heater","Heater Actuator","0","2020-12-04 15:42:49"
"3898","pump","Pump Actuator","1","2020-12-04 15:42:49"
"3899","humidity2","Humidity Sensor","42","2020-12-04 15:42:49"
"3900","humidity1","Humidity Sensor","54","2020-12-04 15:42:49"
"3901","temp2","Temperature Sensor","29","2020-12-04 15:42:49"
"3902","temp1","Temperature Sensor","35","2020-12-04 15:42:50"
"3903","temp2","Temperature Sensor","26","2020-12-04 15:42:50"
"3904","humidity2","Humidity Sensor","59","2020-12-04 15:42:50"
"3905","humidity1","Humidity Sensor","41","2020-12-04 15:42:50"
"3906","ldr","Light Intensity Sensor","654","2020-12-04 15:42:51"
"3907","temp1","Temperature Sensor","34","2020-12-04 15:42:51"
"3908","humidity2","Humidity Sensor","72","2020-12-04 15:42:51"
"3909","humidity1","Humidity Sensor","28","2020-12-04 15:42:51"
"3910","temp2","Temperature Sensor","26","2020-12-04 15:42:51"
"3911","temp1","Temperature Sensor","34","2020-12-04 15:42:52"
"3912","temp2","Temperature Sensor","26","2020-12-04 15:42:52"
"3913","humidity1","Humidity Sensor","25","2020-12-04 15:42:52"
"3914","humidity2","Humidity Sensor","100","2020-12-04 15:42:52"
"3915","temp1","Temperature Sensor","36","2020-12-04 15:42:53"
"3916","humidity1","Humidity Sensor","19","2020-12-04 15:42:53"
"3917","humidity2","Humidity Sensor","56","2020-12-04 15:42:53"
"3918","temp2","Temperature Sensor","27","2020-12-04 15:42:53"
"3919","ldr","Light Intensity Sensor","973","2020-12-04 15:42:54"
"3920","temp1","Temperature Sensor","38","2020-12-04 15:42:54"
"3921","heater","Heater Actuator","1","2020-12-04 15:42:54"
"3922","pump","Pump Actuator","1","2020-12-04 15:42:54"
"3923","temp2","Temperature Sensor","20","2020-12-04 15:42:54"
"3924","humidity2","Humidity Sensor","48","2020-12-04 15:42:54"
"3925","humidity1","Humidity Sensor","30","2020-12-04 15:42:54"
"3926","temp1","Temperature Sensor","36","2020-12-04 15:42:55"
"3927","humidity1","Humidity Sensor","5","2020-12-04 15:42:55"
"3928","temp2","Temperature Sensor","24","2020-12-04 15:42:55"
"3929","humidity2","Humidity Sensor","45","2020-12-04 15:42:55"
"3930","temp1","Temperature Sensor","31","2020-12-04 15:42:56"
"3931","temp2","Temperature Sensor","26","2020-12-04 15:42:56"
"3932","humidity1","Humidity Sensor","38","2020-12-04 15:42:56"
"3933","humidity2","Humidity Sensor","78","2020-12-04 15:42:56"
"3934","ldr","Light Intensity Sensor","106","2020-12-04 15:42:57"
"3935","temp1","Temperature Sensor","32","2020-12-04 15:42:57"
"3936","temp2","Temperature Sensor","28","2020-12-04 15:42:57"
"3937","humidity2","Humidity Sensor","66","2020-12-04 15:42:57"
"3938","humidity1","Humidity Sensor","57","2020-12-04 15:42:57"
"3939","temp1","Temperature Sensor","37","2020-12-04 15:42:58"
"3940","humidity2","Humidity Sensor","90","2020-12-04 15:42:58"
"3941","temp2","Temperature Sensor","22","2020-12-04 15:42:58"
"3942","humidity1","Humidity Sensor","17","2020-12-04 15:42:58"
"3943","heater","Heater Actuator","0","2020-12-04 15:42:59"
"3944","temp1","Temperature Sensor","33","2020-12-04 15:42:59"
"3945","pump","Pump Actuator","0","2020-12-04 15:42:59"
"3946","humidity2","Humidity Sensor","99","2020-12-04 15:42:59"
"3947","temp2","Temperature Sensor","22","2020-12-04 15:42:59"
"3948","humidity1","Humidity Sensor","21","2020-12-04 15:42:59"
"3949","ldr","Light Intensity Sensor","312","2020-12-04 15:43:00"
"3950","temp1","Temperature Sensor","30","2020-12-04 15:43:00"
"3951","humidity2","Humidity Sensor","100","2020-12-04 15:43:00"
"3952","temp2","Temperature Sensor","24","2020-12-04 15:43:00"
"3953","humidity1","Humidity Sensor","10","2020-12-04 15:43:00"
"3954","temp1","Temperature Sensor","32","2020-12-04 15:43:01"
"3955","humidity1","Humidity Sensor","54","2020-12-04 15:43:01"
"3956","temp2","Temperature Sensor","25","2020-12-04 15:43:01"
"3957","humidity2","Humidity Sensor","47","2020-12-04 15:43:01"
"3958","temp1","Temperature Sensor","32","2020-12-04 15:43:02"
"3959","temp2","Temperature Sensor","23","2020-12-04 15:43:02"
"3960","humidity2","Humidity Sensor","40","2020-12-04 15:43:02"
"3961","humidity1","Humidity Sensor","35","2020-12-04 15:43:02"
"3962","ldr","Light Intensity Sensor","162","2020-12-04 15:43:03"
"3963","temp1","Temperature Sensor","36","2020-12-04 15:43:03"
"3964","humidity1","Humidity Sensor","12","2020-12-04 15:43:03"
"3965","humidity2","Humidity Sensor","84","2020-12-04 15:43:03"
"3966","temp2","Temperature Sensor","27","2020-12-04 15:43:03"
"3967","heater","Heater Actuator","1","2020-12-04 15:43:04"
"3968","pump","Pump Actuator","1","2020-12-04 15:43:04"
"3969","temp1","Temperature Sensor","38","2020-12-04 15:43:04"
"3970","humidity1","Humidity Sensor","40","2020-12-04 15:43:04"
"3971","temp2","Temperature Sensor","23","2020-12-04 15:43:04"
"3972","humidity2","Humidity Sensor","76","2020-12-04 15:43:04"
"3973","temp1","Temperature Sensor","38","2020-12-04 15:43:05"
"3974","humidity1","Humidity Sensor","58","2020-12-04 15:43:05"
"3975","temp2","Temperature Sensor","25","2020-12-04 15:43:06"
"3976","humidity2","Humidity Sensor","89","2020-12-04 15:43:06"
"3977","ldr","Light Intensity Sensor","960","2020-12-04 15:43:06"
"3978","temp1","Temperature Sensor","36","2020-12-04 15:43:06"
"3979","humidity2","Humidity Sensor","62","2020-12-04 15:43:07"
"3980","temp2","Temperature Sensor","21","2020-12-04 15:43:07"
"3981","humidity1","Humidity Sensor","51","2020-12-04 15:43:07"
"3982","temp1","Temperature Sensor","34","2020-12-04 15:43:07"
"3983","temp2","Temperature Sensor","21","2020-12-04 15:43:08"
"3984","humidity2","Humidity Sensor","76","2020-12-04 15:43:08"
"3985","humidity1","Humidity Sensor","21","2020-12-04 15:43:08"
"3986","temp1","Temperature Sensor","33","2020-12-04 15:43:08"
"3987","humidity1","Humidity Sensor","45","2020-12-04 15:43:09"
"3988","temp2","Temperature Sensor","28","2020-12-04 15:43:09"
"3989","humidity2","Humidity Sensor","81","2020-12-04 15:43:09"
"3990","ldr","Light Intensity Sensor","45","2020-12-04 15:43:09"
"3991","heater","Heater Actuator","1","2020-12-04 15:43:09"
"3992","pump","Pump Actuator","0","2020-12-04 15:43:09"
"3993","temp1","Temperature Sensor","38","2020-12-04 15:43:09"
"3994","temp2","Temperature Sensor","24","2020-12-04 15:43:10"
"3995","humidity2","Humidity Sensor","52","2020-12-04 15:43:10"
"3996","humidity1","Humidity Sensor","24","2020-12-04 15:43:10"
"3997","temp1","Temperature Sensor","35","2020-12-04 15:43:10"
"3998","temp2","Temperature Sensor","30","2020-12-04 15:43:11"
"3999","humidity1","Humidity Sensor","20","2020-12-04 15:43:11"
"4000","humidity2","Humidity Sensor","66","2020-12-04 15:43:11"
"4001","temp1","Temperature Sensor","36","2020-12-04 15:43:11"
"4002","temp2","Temperature Sensor","27","2020-12-04 15:43:12"
"4003","humidity1","Humidity Sensor","31","2020-12-04 15:43:12"
"4004","humidity2","Humidity Sensor","51","2020-12-04 15:43:12"
"4005","ldr","Light Intensity Sensor","682","2020-12-04 15:43:12"
"4006","temp1","Temperature Sensor","36","2020-12-04 15:43:12"
"4007","temp2","Temperature Sensor","30","2020-12-04 15:43:13"
"4008","humidity2","Humidity Sensor","54","2020-12-04 15:43:13"
"4009","humidity1","Humidity Sensor","58","2020-12-04 15:43:13"
"4010","temp1","Temperature Sensor","33","2020-12-04 15:43:13"
"4011","temp2","Temperature Sensor","24","2020-12-04 15:43:14"
"4012","humidity2","Humidity Sensor","75","2020-12-04 15:43:14"
"4013","humidity1","Humidity Sensor","27","2020-12-04 15:43:14"
"4014","heater","Heater Actuator","1","2020-12-04 15:43:14"
"4015","pump","Pump Actuator","1","2020-12-04 15:43:14"
"4016","temp1","Temperature Sensor","39","2020-12-04 15:43:14"
"4017","temp2","Temperature Sensor","22","2020-12-04 15:43:15"
"4018","humidity2","Humidity Sensor","59","2020-12-04 15:43:15"
"4019","humidity1","Humidity Sensor","30","2020-12-04 15:43:15"
"4020","ldr","Light Intensity Sensor","783","2020-12-04 15:43:15"
"4021","temp1","Temperature Sensor","30","2020-12-04 15:43:15"
"4022","humidity2","Humidity Sensor","91","2020-12-04 15:43:16"
"4023","temp2","Temperature Sensor","30","2020-12-04 15:43:16"
"4024","humidity1","Humidity Sensor","34","2020-12-04 15:43:16"
"4025","temp1","Temperature Sensor","37","2020-12-04 15:43:16"
"4026","humidity2","Humidity Sensor","83","2020-12-04 15:43:17"
"4027","temp2","Temperature Sensor","21","2020-12-04 15:43:17"
"4028","humidity1","Humidity Sensor","5","2020-12-04 15:43:17"
"4029","temp1","Temperature Sensor","32","2020-12-04 15:43:17"
"4030","temp2","Temperature Sensor","27","2020-12-04 15:43:18"
"4031","humidity2","Humidity Sensor","54","2020-12-04 15:43:18"
"4032","humidity1","Humidity Sensor","13","2020-12-04 15:43:18"
"4033","ldr","Light Intensity Sensor","397","2020-12-04 15:43:18"
"4034","temp1","Temperature Sensor","35","2020-12-04 15:43:18"
"4035","temp2","Temperature Sensor","21","2020-12-04 15:43:19"
"4036","humidity2","Humidity Sensor","69","2020-12-04 15:43:19"
"4037","humidity1","Humidity Sensor","34","2020-12-04 15:43:19"
"4038","heater","Heater Actuator","0","2020-12-04 15:43:19"
"4039","pump","Pump Actuator","0","2020-12-04 15:43:19"
"4040","temp1","Temperature Sensor","33","2020-12-04 15:43:19"
"4041","temp2","Temperature Sensor","25","2020-12-04 15:43:20"
"4042","humidity2","Humidity Sensor","69","2020-12-04 15:43:20"
"4043","humidity1","Humidity Sensor","38","2020-12-04 15:43:20"
"4044","temp1","Temperature Sensor","30","2020-12-04 15:43:20"
"4045","temp2","Temperature Sensor","23","2020-12-04 15:43:21"
"4046","humidity2","Humidity Sensor","49","2020-12-04 15:43:21"
"4047","humidity1","Humidity Sensor","51","2020-12-04 15:43:21"
"4048","ldr","Light Intensity Sensor","356","2020-12-04 15:43:21"
"4049","temp1","Temperature Sensor","35","2020-12-04 15:43:22"
"4050","temp2","Temperature Sensor","21","2020-12-04 15:43:22"
"4051","humidity2","Humidity Sensor","62","2020-12-04 15:43:22"
"4052","humidity1","Humidity Sensor","31","2020-12-04 15:43:22"
"4053","temp1","Temperature Sensor","39","2020-12-04 15:43:22"
"4054","temp2","Temperature Sensor","20","2020-12-04 15:43:23"
"4055","humidity2","Humidity Sensor","94","2020-12-04 15:43:23"
"4056","humidity1","Humidity Sensor","23","2020-12-04 15:43:23"
"4057","temp1","Temperature Sensor","34","2020-12-04 15:43:24"
"4058","temp2","Temperature Sensor","22","2020-12-04 15:43:24"
"4059","humidity2","Humidity Sensor","45","2020-12-04 15:43:24"
"4060","ldr","Light Intensity Sensor","121","2020-12-04 15:43:24"
"4061","humidity1","Humidity Sensor","32","2020-12-04 15:43:24"
"4062","heater","Heater Actuator","1","2020-12-04 15:43:24"
"4063","pump","Pump Actuator","0","2020-12-04 15:43:24"
"4064","temp1","Temperature Sensor","34","2020-12-04 15:43:25"
"4065","temp2","Temperature Sensor","27","2020-12-04 15:43:25"
"4066","humidity2","Humidity Sensor","80","2020-12-04 15:43:25"
"4067","humidity1","Humidity Sensor","19","2020-12-04 15:43:25"
"4068","temp1","Temperature Sensor","38","2020-12-04 15:43:26"
"4069","temp2","Temperature Sensor","20","2020-12-04 15:43:26"
"4070","humidity2","Humidity Sensor","69","2020-12-04 15:43:26"
"4071","humidity1","Humidity Sensor","36","2020-12-04 15:43:26"
"4072","temp1","Temperature Sensor","33","2020-12-04 15:43:27"
"4073","temp2","Temperature Sensor","21","2020-12-04 15:43:27"
"4074","ldr","Light Intensity Sensor","41","2020-12-04 15:43:27"
"4075","humidity1","Humidity Sensor","31","2020-12-04 15:43:27"
"4076","humidity2","Humidity Sensor","54","2020-12-04 15:43:27"
"4077","temp1","Temperature Sensor","36","2020-12-04 15:43:28"
"4078","temp2","Temperature Sensor","20","2020-12-04 15:43:28"
"4079","humidity1","Humidity Sensor","58","2020-12-04 15:43:28"
"4080","humidity2","Humidity Sensor","94","2020-12-04 15:43:28"
"4081","temp1","Temperature Sensor","34","2020-12-04 15:43:29"
"4082","temp2","Temperature Sensor","22","2020-12-04 15:43:29"
"4083","humidity2","Humidity Sensor","56","2020-12-04 15:43:29"
"4084","humidity1","Humidity Sensor","18","2020-12-04 15:43:29"
"4085","heater","Heater Actuator","0","2020-12-04 15:43:29"
"4086","pump","Pump Actuator","0","2020-12-04 15:43:29"
"4087","temp1","Temperature Sensor","38","2020-12-04 15:43:30"
"4088","ldr","Light Intensity Sensor","614","2020-12-04 15:43:30"
"4089","temp2","Temperature Sensor","30","2020-12-04 15:43:30"
"4090","humidity2","Humidity Sensor","90","2020-12-04 15:43:30"
"4091","humidity1","Humidity Sensor","24","2020-12-04 15:43:30"
"4092","temp1","Temperature Sensor","31","2020-12-04 15:43:31"
"4093","temp2","Temperature Sensor","22","2020-12-04 15:43:31"
"4094","humidity1","Humidity Sensor","16","2020-12-04 15:43:31"
"4095","humidity2","Humidity Sensor","78","2020-12-04 15:43:31"
"4096","temp1","Temperature Sensor","33","2020-12-04 15:43:32"
"4097","temp2","Temperature Sensor","28","2020-12-04 15:43:32"
"4098","humidity1","Humidity Sensor","28","2020-12-04 15:43:32"
"4099","humidity2","Humidity Sensor","78","2020-12-04 15:43:32"
"4100","temp1","Temperature Sensor","32","2020-12-04 15:43:33"
"4101","ldr","Light Intensity Sensor","44","2020-12-04 15:43:33"
"4102","temp2","Temperature Sensor","21","2020-12-04 15:43:33"
"4103","humidity1","Humidity Sensor","47","2020-12-04 15:43:33"
"4104","humidity2","Humidity Sensor","47","2020-12-04 15:43:33"
"4105","temp1","Temperature Sensor","30","2020-12-04 15:43:34"
"4106","temp2","Temperature Sensor","26","2020-12-04 15:43:34"
"4107","humidity1","Humidity Sensor","15","2020-12-04 15:43:34"
"4108","humidity2","Humidity Sensor","98","2020-12-04 15:43:34"
"4109","heater","Heater Actuator","1","2020-12-04 15:43:34"
"4110","pump","Pump Actuator","1","2020-12-04 15:43:34"
"4111","temp1","Temperature Sensor","30","2020-12-04 15:43:35"
"4112","temp2","Temperature Sensor","21","2020-12-04 15:43:35"
"4113","humidity1","Humidity Sensor","15","2020-12-04 15:43:35"
"4114","humidity2","Humidity Sensor","44","2020-12-04 15:43:35"
"4115","temp1","Temperature Sensor","36","2020-12-04 15:43:36"
"4116","ldr","Light Intensity Sensor","678","2020-12-04 15:43:36"
"4117","temp2","Temperature Sensor","29","2020-12-04 15:43:36"
"4118","humidity1","Humidity Sensor","33","2020-12-04 15:43:36"
"4119","humidity2","Humidity Sensor","88","2020-12-04 15:43:36"
"4120","temp1","Temperature Sensor","36","2020-12-04 15:43:37"
"4121","temp2","Temperature Sensor","28","2020-12-04 15:43:37"
"4122","humidity1","Humidity Sensor","26","2020-12-04 15:43:37"
"4123","humidity2","Humidity Sensor","87","2020-12-04 15:43:37"
"4124","temp1","Temperature Sensor","40","2020-12-04 15:43:38"
"4125","temp2","Temperature Sensor","20","2020-12-04 15:43:38"
"4126","humidity1","Humidity Sensor","17","2020-12-04 15:43:38"
"4127","humidity2","Humidity Sensor","59","2020-12-04 15:43:38"
"4128","temp1","Temperature Sensor","40","2020-12-04 15:43:39"
"4129","ldr","Light Intensity Sensor","997","2020-12-04 15:43:39"
"4130","humidity1","Humidity Sensor","5","2020-12-04 15:43:39"
"4131","temp2","Temperature Sensor","27","2020-12-04 15:43:39"
"4132","humidity2","Humidity Sensor","76","2020-12-04 15:43:39"
"4133","heater","Heater Actuator","0","2020-12-04 15:43:39"
"4134","pump","Pump Actuator","0","2020-12-04 15:43:39"
"4135","temp1","Temperature Sensor","31","2020-12-04 15:43:40"
"4136","temp2","Temperature Sensor","29","2020-12-04 15:43:40"
"4137","humidity1","Humidity Sensor","11","2020-12-04 15:43:40"
"4138","humidity2","Humidity Sensor","60","2020-12-04 15:43:40"
"4139","temp1","Temperature Sensor","36","2020-12-04 15:43:41"
"4140","temp2","Temperature Sensor","29","2020-12-04 15:43:41"
"4141","humidity1","Humidity Sensor","22","2020-12-04 15:43:41"
"4142","humidity2","Humidity Sensor","59","2020-12-04 15:43:41"
"4143","temp1","Temperature Sensor","30","2020-12-04 15:43:42"
"4144","ldr","Light Intensity Sensor","143","2020-12-04 15:43:42"
"4145","temp2","Temperature Sensor","23","2020-12-04 15:43:42"
"4146","humidity1","Humidity Sensor","48","2020-12-04 15:43:42"
"4147","humidity2","Humidity Sensor","85","2020-12-04 15:43:42"
"4148","temp1","Temperature Sensor","37","2020-12-04 15:43:43"
"4149","temp2","Temperature Sensor","20","2020-12-04 15:43:43"
